ID,Date Customer,Birth Year,Generation,Age,Education,Marital Status,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat Products,Fish Products,Sweet Products,Gold Products,Total Spending,Web Visits,Web Purchases,Catalog Purchases,Store Purchases,Deals Purchases,Campaign 1,Campaign 2,Campaign 3,Campaign 4,Campaign 5,Complain,Response
1172,2013-05-01,1983,Millenials,30,PhD,Married,92491.0,0,0,71,979,44,935,29,25,22,2034,3,7,5,12,1,1,0,0,1,1,0,1
569,2013-12-14,1991,Millenials,22,Bachelor,Single,90273.0,0,0,32,704,129,853,120,74,111,1991,2,5,6,7,1,1,0,0,1,1,0,1
4686,2014-04-02,1962,Baby Boomer,52,PhD,Widow,82571.0,0,0,28,861,31,558,62,95,79,1686,2,6,5,13,0,0,0,0,0,1,0,0
1381,2014-01-28,1982,Millenials,32,PhD,Single,38513.0,1,0,20,172,3,115,16,0,18,324,8,6,1,5,5,0,0,0,0,0,0,1
2634,2014-04-18,1979,Gen X,35,Master,Single,16653.0,1,0,10,5,7,31,15,4,7,69,6,2,1,3,3,0,0,0,0,0,0,1
10905,2012-10-29,1955,Baby Boomer,57,Bachelor,Together,42586.0,1,1,7,194,2,56,0,0,0,252,8,4,1,6,5,0,0,0,0,0,0,1
1744,2013-01-07,1965,Gen X,48,Basic,Single,23529.0,0,1,67,9,7,13,3,2,20,54,6,1,1,2,1,0,0,0,0,0,0,0
3828,2013-02-17,1951,Baby Boomer,62,Bachelor,Married,71107.0,0,1,61,533,10,217,198,174,195,1327,4,7,6,13,2,0,0,0,0,0,0,0
8605,2014-03-23,1964,Baby Boomer,50,PhD,Together,46910.0,1,1,36,48,0,14,0,0,6,68,6,2,0,3,2,0,0,0,0,0,0,0
4351,2013-04-27,1955,Baby Boomer,58,Bachelor,Divorced,37244.0,1,1,90,18,2,10,0,0,25,55,7,1,1,2,1,0,0,1,0,0,0,0
10129,2014-03-12,1966,Gen X,48,Bachelor,Together,82427.0,0,0,35,482,147,509,104,107,107,1456,1,3,5,12,1,0,0,0,0,1,0,0
2499,2013-05-06,1958,Baby Boomer,55,Master,Single,75342.0,0,1,38,204,97,97,21,118,26,563,4,5,2,10,1,0,0,0,0,0,0,0
10092,2013-02-18,1954,Baby Boomer,59,Bachelor,Divorced,70044.0,0,1,46,1073,0,250,153,14,14,1504,5,7,10,5,4,0,0,0,0,0,0,0
5796,2013-11-26,1963,Baby Boomer,50,Bachelor,Married,77437.0,0,0,70,560,21,442,29,44,29,1125,1,4,5,13,1,0,0,0,0,1,0,0
10556,2014-05-24,1959,Baby Boomer,55,Bachelor,Married,54984.0,0,1,51,173,13,131,32,3,6,358,7,6,1,6,4,1,0,0,0,0,0,0
1064,2013-12-11,1971,Gen X,42,PhD,Married,42403.0,1,0,18,22,1,11,0,5,3,42,8,1,0,3,1,0,0,0,0,0,0,0
48,2014-04-24,1964,Baby Boomer,50,Bachelor,Together,55761.0,0,1,97,136,1,12,0,3,32,184,6,4,1,3,2,0,0,0,1,0,0,0
7610,2013-04-18,1983,Millenials,30,Bachelor,Together,37292.0,1,0,32,275,0,86,10,23,66,460,8,6,3,5,5,0,0,0,0,0,0,0
263,2014-05-28,1945,Silent Gen,69,PhD,Single,45576.0,0,0,9,56,19,29,2,14,25,145,8,3,1,3,1,0,0,0,0,0,0,1
10814,2013-01-16,1947,Baby Boomer,66,Bachelor,Together,70321.0,0,0,6,303,23,751,82,26,191,1376,4,6,5,13,1,0,0,0,0,0,0,1
9710,2013-01-20,1969,Gen X,44,PhD,Divorced,58086.0,0,1,80,708,7,62,0,0,15,792,8,11,3,7,2,0,0,0,0,0,0,0
9292,2012-10-26,1952,Baby Boomer,60,Bachelor,Married,81795.0,0,0,74,324,132,693,27,118,88,1382,2,4,11,7,1,0,0,0,0,0,0,0
10250,2012-11-20,1947,Baby Boomer,65,Basic,Together,28389.0,0,0,49,1,5,3,7,4,8,28,7,1,0,2,1,0,0,0,0,0,0,0
5847,2013-05-29,1969,Gen X,44,Bachelor,Divorced,69901.0,0,1,95,312,21,206,102,92,149,882,5,7,3,10,3,0,0,0,0,0,0,0
737,2013-03-03,1949,Baby Boomer,64,PhD,Married,80360.0,0,0,56,1493,86,454,112,43,43,2231,2,4,4,5,2,1,0,0,1,1,0,0
3571,2012-10-16,1961,Baby Boomer,51,PhD,Together,63342.0,0,1,48,918,21,118,13,10,21,1101,6,8,3,5,3,0,0,0,1,0,0,1
3878,2014-02-27,1980,Gen X,34,Master,Single,31859.0,1,0,3,3,4,7,15,8,11,48,7,1,0,3,1,0,0,0,0,0,0,0
5092,2013-02-12,1949,Baby Boomer,64,PhD,Widow,51569.0,0,1,39,380,0,47,6,0,34,467,8,7,1,7,4,0,0,0,1,0,0,1
5394,2013-03-17,1979,Gen X,34,Basic,Single,16014.0,1,1,42,3,9,4,7,8,7,38,3,1,1,4,4,0,0,0,0,0,0,0
3798,2013-11-06,1968,Gen X,45,Bachelor,Married,41120.0,1,1,80,24,2,23,0,8,24,81,6,2,1,3,3,0,0,0,0,0,0,0
3524,2013-08-04,1971,Gen X,42,Master,Single,39763.0,1,0,9,80,1,60,4,6,16,167,9,5,1,2,2,0,0,0,0,0,0,1
5247,2014-05-10,1955,Baby Boomer,59,PhD,Married,38725.0,1,1,52,31,0,6,2,1,5,45,4,1,0,4,2,0,0,0,0,0,0,0
5883,2013-05-26,1972,Gen X,41,Bachelor,Married,77981.0,1,0,78,138,120,204,16,126,60,664,5,7,4,7,3,0,0,0,0,0,0,0
2118,2013-09-10,1964,Baby Boomer,49,Master,Married,62905.0,0,1,68,166,75,96,119,107,59,622,4,7,2,8,3,0,0,0,0,0,0,0
8812,2013-03-10,1979,Gen X,34,Master,Divorced,13533.0,1,0,45,12,3,8,8,0,17,48,7,2,0,3,2,0,0,0,0,0,0,0
6616,2013-10-23,1975,Gen X,38,Bachelor,Together,59481.0,0,1,47,178,3,85,71,66,58,461,2,3,3,8,2,0,0,0,0,0,0,0
2797,2013-08-20,1977,Gen X,36,Bachelor,Married,72117.0,0,1,34,707,20,171,65,60,50,1073,5,9,7,9,1,0,0,0,0,0,0,0
4328,2013-09-07,1986,Millenials,27,Master,Married,21955.0,1,0,81,5,1,7,17,14,11,55,6,2,1,3,2,0,0,0,0,0,0,0
9167,2013-03-26,1956,Baby Boomer,57,Bachelor,Married,67131.0,0,1,72,465,71,250,93,35,62,976,6,9,2,12,3,0,0,0,0,0,0,0
10560,2014-06-16,1980,Gen X,34,PhD,Single,36802.0,1,0,23,16,1,2,0,0,1,20,5,1,0,3,1,0,0,0,0,0,0,0
5534,2013-10-20,1975,Gen X,38,Master,Married,47808.0,0,1,30,123,1,26,2,0,72,224,7,3,2,3,2,0,0,1,0,0,0,0
5093,2012-09-18,1974,Gen X,38,PhD,Divorced,25509.0,1,0,15,40,3,30,10,7,11,101,9,3,0,3,3,0,0,0,0,0,0,1
8584,2013-06-08,1952,Baby Boomer,61,PhD,Together,85431.0,0,0,54,376,53,462,168,53,53,1165,0,2,7,7,1,0,0,0,0,0,0,0
2694,2014-03-18,1967,Gen X,47,Bachelor,Married,42664.0,0,1,44,21,0,3,0,0,0,24,6,1,0,3,1,0,0,0,0,0,0,0
164,2012-10-13,1977,Gen X,35,PhD,Married,28973.0,0,0,59,206,0,46,3,2,12,269,8,5,1,5,2,0,0,0,0,0,0,0
10477,2013-08-06,1973,Gen X,40,PhD,Together,39435.0,1,0,16,71,0,18,0,0,13,102,7,3,1,2,1,0,0,0,0,0,0,0
2681,2013-08-01,1984,Millenials,29,Master,Married,65370.0,0,0,1,71,22,112,138,89,29,461,1,2,3,13,1,0,0,0,0,0,0,0
5150,2012-12-17,1979,Gen X,33,Basic,Single,20194.0,1,0,64,0,4,7,11,10,15,47,6,2,0,3,2,0,0,0,0,0,0,0
5283,2014-02-17,1976,Gen X,38,PhD,Single,42473.0,1,1,72,93,1,21,0,4,25,144,5,2,1,4,3,0,0,0,0,0,0,0
9645,2012-10-14,1968,Gen X,44,Bachelor,Married,64590.0,0,0,98,920,138,168,36,46,30,1338,6,9,4,10,1,0,0,0,0,0,0,0
10678,2013-11-28,1959,Baby Boomer,54,Bachelor,Together,71232.0,0,1,91,653,17,170,34,26,17,917,7,11,2,10,2,0,0,0,0,0,0,0
7261,2013-01-01,1971,Gen X,42,Bachelor,Together,34600.0,1,1,8,199,33,60,8,3,15,318,8,5,2,5,5,0,0,0,0,0,0,1
9648,2012-11-03,1967,Gen X,45,Bachelor,Single,46904.0,1,1,20,153,4,56,0,9,31,253,8,5,1,4,4,0,0,0,0,0,0,0
2870,2012-09-21,1973,Gen X,39,Bachelor,Married,49094.0,0,1,6,376,0,38,11,8,69,502,6,6,3,6,5,0,0,0,0,0,0,0
8008,2013-12-09,1983,Millenials,30,Bachelor,Together,36075.0,1,0,54,46,0,30,12,1,30,119,6,2,0,4,1,0,0,0,0,0,0,0
1513,2012-08-28,1979,Gen X,33,Master,Together,60839.0,1,1,72,600,21,128,223,150,128,1250,8,2,2,12,13,0,0,0,0,0,0,0
7960,2013-08-15,1962,Baby Boomer,51,Master,Together,82122.0,0,0,89,734,22,350,151,25,100,1382,1,3,9,13,1,0,0,0,0,1,0,0
9905,2013-07-13,1952,Baby Boomer,61,Bachelor,Together,34074.0,1,1,69,135,1,41,10,1,67,255,6,3,3,3,5,0,0,1,0,0,0,0
10691,2013-06-14,1960,Baby Boomer,53,Master,Married,28520.0,1,1,55,11,0,10,0,2,20,43,6,1,1,2,1,0,0,0,0,0,0,0
7002,2013-10-03,1955,Baby Boomer,58,Bachelor,Single,62535.0,0,1,13,163,48,90,0,45,52,398,3,3,2,8,1,0,0,0,0,0,0,0
2952,2014-04-16,1977,Gen X,37,Master,Single,36273.0,1,0,80,29,3,30,3,2,9,76,6,3,0,3,2,0,0,0,0,0,0,0
8439,2014-06-06,1964,Baby Boomer,50,Bachelor,Together,63404.0,0,2,97,734,26,70,11,44,17,902,4,6,3,4,2,1,0,0,0,0,0,0
2831,2014-06-27,1976,Gen X,38,Bachelor,Together,78416.0,0,1,99,453,38,279,188,38,183,1179,3,7,7,10,2,0,0,0,0,0,0,0
6977,2012-10-14,1974,Gen X,38,Bachelor,Together,75702.0,0,1,87,1073,0,629,145,37,37,1921,6,10,5,13,1,0,0,0,0,1,0,0
6289,2013-04-28,1951,Baby Boomer,62,Master,Together,59385.0,1,1,85,135,0,10,0,4,36,185,5,3,1,4,2,0,0,0,0,0,0,0
8397,2014-01-10,1951,Baby Boomer,63,Bachelor,Married,44689.0,1,1,82,18,0,5,0,0,11,34,7,1,1,2,2,0,0,1,0,0,0,0
6237,2013-12-07,1966,Gen X,47,PhD,Single,7144.0,0,2,92,81,4,33,5,2,291,416,0,23,1,1,0,0,0,0,0,0,0,0
1619,2014-04-28,1956,Baby Boomer,58,Bachelor,Married,90369.0,0,0,2,292,51,981,224,23,17,1588,1,4,6,6,1,0,0,0,0,0,0,1
1990,2012-11-05,1974,Gen X,38,PhD,Single,63159.0,0,0,74,965,34,586,89,86,37,1797,3,3,5,8,1,0,0,1,0,0,0,0
269,2012-11-16,1963,Baby Boomer,49,PhD,Single,46757.0,0,1,71,777,30,163,0,51,122,1143,9,4,4,7,6,0,0,0,0,0,0,0
8093,2014-06-28,1969,Gen X,45,Master,Married,79734.0,0,0,72,572,8,232,23,62,17,914,1,4,3,6,1,1,0,0,0,0,0,0
10513,2013-01-20,1992,Millenials,21,Bachelor,Together,63207.0,0,0,68,438,169,565,91,169,70,1502,7,2,3,6,1,1,0,0,0,0,0,0
10177,2013-02-14,1954,Baby Boomer,59,Bachelor,Divorced,72071.0,0,1,4,531,69,300,150,138,150,1338,2,5,4,8,3,0,0,0,0,0,0,0
2549,2013-07-21,1983,Millenials,30,PhD,Together,21840.0,1,0,80,17,0,9,0,0,1,27,9,1,0,3,1,0,0,0,0,0,0,0
5782,2013-09-28,1982,Millenials,31,Master,Together,58582.0,0,1,15,402,35,106,101,77,42,763,5,9,2,9,2,0,0,0,1,0,0,0
10057,2013-07-19,1951,Baby Boomer,62,Bachelor,Single,72282.0,0,0,70,503,27,419,90,139,153,1331,7,5,7,9,1,0,0,0,0,0,0,1
10307,2013-08-31,1956,Baby Boomer,57,Bachelor,Married,50387.0,0,2,91,369,9,87,12,14,34,525,5,6,2,8,3,0,0,0,0,0,0,0
8566,2014-06-15,1961,Baby Boomer,53,PhD,Together,32583.0,1,1,10,5,0,3,0,0,1,9,7,1,0,2,1,0,0,0,0,0,0,0
2415,2014-04-07,1962,Baby Boomer,52,Bachelor,Together,62568.0,0,1,99,362,17,398,80,35,61,953,4,5,3,5,3,1,0,0,0,0,0,0
5684,2013-10-11,1971,Gen X,42,Master,Divorced,44635.0,1,1,25,56,0,9,0,0,3,68,7,2,0,3,2,0,0,0,0,0,0,0
9166,2013-08-09,1968,Gen X,45,Bachelor,Married,63967.0,0,1,57,387,84,141,73,35,162,882,2,4,4,12,3,0,0,0,0,0,0,0
1440,2012-09-04,1978,Gen X,34,Master,Together,52513.0,0,0,84,367,17,241,104,188,232,1149,7,9,5,9,2,0,0,0,0,0,0,0
78,2013-09-15,1969,Gen X,44,Bachelor,Married,25293.0,1,0,51,15,0,11,0,2,9,37,8,1,1,2,1,0,0,0,0,0,0,0
5441,2013-08-25,1965,Gen X,48,PhD,Widow,54111.0,0,1,97,267,6,54,8,3,50,388,5,5,2,6,2,0,0,0,0,0,0,0
5302,2013-02-15,1986,Millenials,27,Bachelor,Together,78394.0,0,0,13,298,27,697,216,24,166,1428,2,4,6,5,1,0,0,0,0,0,0,1
4687,2013-05-23,1958,Baby Boomer,55,Master,Married,80739.0,0,0,92,674,92,736,39,0,92,1633,1,3,11,9,1,0,0,0,0,0,0,0
1087,2013-05-22,1975,Gen X,38,Master,Together,22669.0,1,0,30,16,14,36,37,22,48,173,9,4,1,2,3,0,0,0,0,0,0,1
6859,2013-10-08,1987,Millenials,26,Bachelor,Single,29236.0,1,0,30,37,4,24,16,9,9,99,9,4,0,3,2,0,0,0,0,0,0,0
9860,2013-03-15,1959,Baby Boomer,54,Bachelor,Together,44911.0,0,1,11,159,0,22,2,1,31,215,7,4,1,4,3,0,0,0,0,0,0,0
7129,2013-02-17,1962,Baby Boomer,51,PhD,Married,54693.0,0,1,72,686,17,142,23,26,35,929,6,6,4,13,8,0,0,0,0,0,0,0
5866,2014-03-20,1974,Gen X,40,Bachelor,Together,48186.0,1,0,39,97,3,66,12,7,34,219,7,4,1,4,3,0,0,0,0,0,0,0
10521,2013-09-11,1977,Gen X,36,Bachelor,Married,54809.0,1,1,0,63,6,57,13,13,22,174,4,2,1,5,4,0,0,0,0,0,0,1
7393,2012-12-10,1978,Gen X,34,Bachelor,Together,41580.0,1,1,15,56,5,24,4,0,3,92,5,2,1,3,3,0,0,0,0,0,0,0
7849,2013-09-09,1970,Gen X,43,PhD,Married,80336.0,0,0,12,209,19,456,160,142,66,1052,1,2,9,13,1,0,0,0,0,0,0,0
332,2013-03-22,1957,Baby Boomer,56,Bachelor,Married,47743.0,0,1,56,198,2,43,0,12,20,275,6,4,1,6,3,0,0,0,1,0,0,0
9847,2012-08-03,1955,Baby Boomer,57,Master,Married,62972.0,0,1,39,313,15,47,20,0,192,587,6,7,4,3,2,0,0,0,0,0,0,0
531,2012-09-22,1954,Baby Boomer,58,PhD,Divorced,57333.0,0,1,55,941,14,397,76,58,176,1662,6,8,5,9,11,0,0,0,0,0,0,1
9576,2013-02-11,1982,Millenials,31,PhD,Together,32313.0,1,0,60,86,4,56,2,4,7,159,9,4,0,4,3,0,0,0,0,0,0,0
6906,2013-06-03,1953,Baby Boomer,60,Master,Widow,84953.0,0,0,73,167,48,602,63,72,72,1024,2,3,10,4,1,1,0,0,1,1,0,1
7419,2014-04-23,1968,Gen X,46,Master,Divorced,27071.0,1,0,90,8,3,19,0,2,3,35,6,2,0,3,2,0,0,0,0,0,0,0
3170,2013-08-31,1957,Baby Boomer,56,Master,Together,68148.0,0,0,86,389,66,408,37,57,85,1042,2,4,4,6,1,0,0,0,0,0,0,0
8527,2013-12-07,1965,Gen X,48,Master,Together,65735.0,1,1,37,239,7,119,4,15,11,395,7,6,2,6,5,0,0,0,0,0,0,0
7872,2012-09-12,1975,Gen X,37,PhD,Married,86836.0,0,0,7,179,21,273,0,21,63,557,5,6,10,6,1,1,0,1,0,1,0,1
9931,2014-06-23,1963,Baby Boomer,51,PhD,Married,4023.0,1,1,29,5,0,1,1,1,1,9,19,0,0,0,15,0,0,0,0,0,0,0
10595,2013-07-08,1990,Millenials,23,Bachelor,Married,30093.0,0,0,19,2,6,28,13,4,16,69,7,2,0,3,1,0,0,0,0,0,0,0
4609,2014-01-11,1966,Gen X,48,PhD,Married,57705.0,0,1,14,383,0,53,6,4,40,486,6,8,1,6,3,0,0,0,0,0,0,0
5010,2014-02-02,1988,Millenials,26,Bachelor,Single,25008.0,1,0,72,2,8,8,6,1,9,34,8,1,0,3,2,0,0,0,0,0,0,0
4427,2012-09-18,1995,Millenials,17,Master,Single,83257.0,0,0,56,536,27,590,38,107,67,1365,6,5,10,12,1,0,0,1,0,1,1,1
11148,2013-05-19,1975,Gen X,38,Bachelor,Together,22280.0,1,0,85,2,1,4,3,1,2,13,8,1,0,2,1,0,0,0,0,0,0,0
1168,2012-10-29,1978,Gen X,34,PhD,Married,72159.0,0,0,62,322,53,899,34,40,53,1401,2,4,6,10,1,0,0,0,0,0,0,0
9595,2013-01-11,1961,Baby Boomer,52,Bachelor,Together,64260.0,0,0,1,539,169,816,20,0,30,1574,3,4,5,4,1,0,0,0,0,0,0,1
10163,2013-09-10,1984,Millenials,29,PhD,Single,82733.0,0,0,28,712,50,420,65,38,38,1323,4,8,4,7,1,0,0,0,0,0,0,1
2886,2013-08-12,1971,Gen X,42,Master,Divorced,74290.0,0,1,70,1121,0,72,0,12,12,1217,6,10,8,10,4,1,0,0,1,0,0,0
6710,2012-11-17,1951,Baby Boomer,61,Master,Single,58217.0,2,1,84,68,1,13,3,5,13,103,6,2,0,4,1,0,0,0,0,0,0,0
5316,2013-07-04,1976,Gen X,37,Master,Together,21024.0,0,0,89,36,4,18,6,2,18,84,7,2,0,4,1,0,0,0,0,0,0,0
9029,2013-01-26,1972,Gen X,41,PhD,Married,70116.0,0,0,73,707,44,603,95,58,29,1536,1,2,8,12,1,0,0,0,0,0,0,0
521,2012-09-18,1985,Millenials,27,Bachelor,Together,54006.0,1,0,42,174,77,203,6,24,97,581,7,8,1,7,2,0,0,0,0,0,0,0
1459,2012-11-07,1966,Gen X,46,PhD,Married,69063.0,0,1,16,666,35,124,69,8,26,928,3,5,3,5,1,0,0,0,0,0,0,0
10241,2013-12-15,1975,Gen X,38,Master,Divorced,11448.0,0,0,16,0,0,0,6,2,6,14,6,1,0,2,1,0,0,0,0,0,0,0
3254,2013-10-14,1971,Gen X,42,Bachelor,Married,70886.0,1,0,65,407,70,239,103,88,53,960,2,5,4,4,1,0,0,0,0,0,0,0
3678,2012-10-07,1973,Gen X,39,Bachelor,Widow,60208.0,1,1,13,488,23,71,15,0,59,656,7,8,3,7,11,0,0,0,1,0,0,1
4227,2013-09-06,1968,Gen X,45,Master,Together,32889.0,1,1,78,28,0,13,4,2,8,55,5,2,1,3,3,0,0,0,0,0,0,0
9467,2014-05-11,1984,Millenials,30,Bachelor,Single,34738.0,1,0,51,3,2,10,3,0,2,20,6,1,0,3,1,0,0,0,0,0,0,0
8486,2012-10-01,1971,Gen X,41,Master,Together,30538.0,1,0,27,284,0,52,8,3,20,367,10,9,0,4,4,0,0,0,0,0,0,0
2186,2014-03-10,1977,Gen X,37,Master,Together,82326.0,0,0,30,938,142,754,159,81,183,2257,2,5,10,6,1,1,0,0,1,1,0,1
3286,2014-03-01,1967,Gen X,47,PhD,Divorced,26642.0,1,0,71,13,2,15,2,2,8,42,6,2,0,3,2,0,0,0,0,0,0,0
8602,2013-06-12,1964,Baby Boomer,49,Bachelor,Divorced,69932.0,0,1,97,412,172,153,150,105,57,1049,4,7,6,11,2,0,0,0,0,0,0,0
3722,2014-04-16,1972,Gen X,42,Bachelor,Single,44503.0,1,1,83,31,1,8,0,0,8,48,6,2,0,3,2,0,0,0,0,0,0,0
6715,2013-01-02,1948,Baby Boomer,65,PhD,Single,60200.0,0,1,3,502,19,132,0,6,26,685,6,6,2,11,6,0,0,0,0,0,0,0
4796,2014-04-19,1952,Baby Boomer,62,Bachelor,Divorced,49638.0,0,1,71,18,10,3,3,5,0,39,2,1,0,3,1,0,0,0,0,0,0,0
9612,2014-02-07,1987,Millenials,27,Master,Single,23830.0,0,0,3,1,8,6,4,8,16,43,7,1,0,3,1,0,0,0,0,0,0,0
3766,2012-08-16,1959,Baby Boomer,53,Master,Widow,33051.0,0,0,15,100,71,243,108,94,219,835,9,9,1,8,3,0,0,0,0,0,0,1
1399,2014-01-21,1958,Baby Boomer,56,Bachelor,Married,72905.0,0,0,52,407,114,445,181,165,203,1515,1,3,7,9,1,1,0,0,0,0,0,0
1570,2013-02-19,1951,Baby Boomer,62,PhD,Together,69702.0,0,1,8,664,9,240,50,19,57,1039,4,7,7,10,2,0,0,0,0,0,0,0
3426,2013-07-15,1975,Gen X,38,Bachelor,Divorced,70300.0,1,0,89,1045,61,338,60,46,46,1596,8,5,5,13,3,0,0,0,0,0,0,0
3074,2012-10-15,1984,Millenials,28,PhD,Married,70643.0,0,0,66,1218,107,304,23,143,33,1828,6,5,8,4,1,0,0,0,0,0,0,1
8341,2014-04-30,1969,Gen X,45,PhD,Married,30396.0,1,0,22,15,0,6,0,1,12,34,7,1,1,2,2,0,0,1,0,0,0,1
5180,2014-04-18,1968,Gen X,46,PhD,Divorced,50616.0,0,1,56,128,0,16,0,1,4,149,7,4,0,4,2,0,0,0,0,0,0,0
6461,2013-05-19,1969,Gen X,44,Master,Single,62772.0,0,1,74,581,49,157,43,8,108,946,2,5,6,11,1,0,0,0,1,0,0,0
7679,2014-05-19,1985,Millenials,29,PhD,Single,30298.0,0,0,48,6,3,12,6,1,0,28,3,1,1,3,1,0,0,0,0,0,0,0
10702,2012-11-03,1984,Millenials,28,Bachelor,Single,52413.0,1,0,67,185,8,133,56,56,12,450,7,7,1,7,2,0,0,0,0,0,0,0
7505,2014-01-19,1957,Baby Boomer,57,PhD,Married,44155.0,1,1,24,22,1,9,0,0,14,46,4,1,1,2,1,0,0,0,0,0,0,0
5113,2013-11-07,1971,Gen X,42,PhD,Divorced,86979.0,0,0,67,584,100,835,65,83,35,1702,2,5,5,5,1,0,0,1,0,0,0,1
10858,2013-09-09,1975,Gen X,38,Bachelor,Together,76532.0,1,1,38,355,30,177,90,138,30,820,5,9,5,7,4,0,0,0,0,0,0,0
2961,2013-02-26,1982,Millenials,31,Bachelor,Married,42081.0,1,0,86,175,10,110,54,6,27,382,6,6,3,4,2,0,0,1,0,0,0,0
3010,2014-05-02,1989,Millenials,25,Master,Together,88420.0,0,0,87,957,153,612,99,95,153,2069,1,4,7,8,1,1,0,1,0,1,0,0
5790,2013-01-27,1985,Millenials,28,Bachelor,Married,31158.0,1,0,62,25,6,16,20,0,5,72,8,2,0,3,2,0,0,0,0,0,0,0
6892,2014-06-03,1968,Gen X,46,Bachelor,Divorced,61671.0,0,1,23,641,7,56,0,0,28,732,8,10,4,6,8,1,0,0,1,0,0,0
1743,2014-05-26,1974,Gen X,40,Bachelor,Single,69719.0,0,0,99,273,86,208,177,14,43,801,1,2,3,5,1,0,0,0,0,0,0,0
3578,2013-10-20,1949,Baby Boomer,64,Bachelor,Divorced,49160.0,0,1,29,122,21,43,25,10,15,236,6,3,1,6,2,0,0,0,0,0,0,0
5558,2014-03-31,1954,Baby Boomer,60,PhD,Single,90933.0,0,0,90,1020,31,430,62,63,79,1685,1,4,6,4,1,0,0,0,0,1,0,0
4619,2014-05-28,1945,Silent Gen,69,PhD,Single,113734.0,0,0,9,6,2,3,1,262,3,277,1,27,0,0,0,0,0,0,0,0,0,0
10779,2014-04-13,1983,Millenials,31,Bachelor,Single,22148.0,0,0,16,15,5,14,0,4,11,49,7,1,0,3,1,0,0,0,0,0,0,0
5896,2014-03-18,1987,Millenials,27,Master,Married,73395.0,0,0,94,272,7,80,20,7,11,397,2,4,4,6,1,0,0,0,0,0,0,0
2337,2013-10-24,1971,Gen X,42,Bachelor,Divorced,29819.0,1,0,77,9,1,24,2,1,2,39,6,3,0,3,3,0,0,0,0,0,0,0
10951,2014-01-25,1968,Gen X,46,Bachelor,Married,45688.0,0,1,20,279,0,18,0,0,9,306,4,3,1,8,2,0,0,0,1,0,0,0
17,2013-09-06,1971,Gen X,42,PhD,Married,60491.0,0,1,81,637,47,237,12,19,76,1028,5,6,11,7,4,0,0,0,0,0,0,0
10680,2014-02-05,1986,Millenials,28,Bachelor,Together,33235.0,1,0,71,45,0,16,2,1,6,70,7,3,0,3,1,0,0,0,0,0,0,0
3265,2013-03-19,1959,Baby Boomer,54,Bachelor,Married,35701.0,0,0,36,21,1,9,7,3,5,46,6,1,0,3,1,0,0,0,0,0,0,0
5623,2013-09-26,1980,Gen X,33,Master,Married,31535.0,1,0,95,15,4,13,0,0,19,51,7,1,1,2,1,0,0,1,0,0,0,0
5832,2014-04-20,1960,Baby Boomer,54,Master,Together,92556.0,0,0,32,493,183,352,184,23,28,1263,0,3,5,13,0,0,0,0,0,0,0,0
5544,2012-11-10,1970,Gen X,42,Bachelor,Single,67384.0,0,1,32,957,40,175,158,53,107,1490,5,7,8,5,2,0,0,0,1,0,0,0
5831,2012-08-22,1967,Gen X,45,Bachelor,Married,77870.0,0,1,93,1017,50,500,65,50,133,1815,8,5,5,5,3,1,0,0,1,0,0,1
7101,2013-01-25,1963,Baby Boomer,50,PhD,Widow,52278.0,0,1,24,953,0,71,0,0,174,1198,8,10,5,10,6,0,0,0,0,0,0,0
10176,2012-08-24,1968,Gen X,44,Bachelor,Single,57107.0,0,1,44,159,0,120,0,0,137,416,8,4,4,8,7,0,1,0,1,0,0,1
4385,2013-05-31,1981,Millenials,32,PhD,Single,36038.0,1,0,82,23,0,15,0,2,7,47,6,3,0,3,2,0,0,0,0,0,0,0
10686,2012-12-26,1965,Gen X,47,PhD,Together,34230.0,1,1,72,15,0,4,0,0,2,21,7,1,0,2,1,0,0,0,0,0,0,0
2546,2014-06-22,1977,Gen X,37,Master,Single,31878.0,0,1,7,23,4,5,10,5,23,70,3,1,0,4,1,0,0,0,0,0,0,0
3283,2014-01-19,1972,Gen X,42,Master,Married,70932.0,0,1,57,200,193,100,46,185,185,909,3,6,2,12,2,0,0,0,0,0,0,0
3138,2012-10-20,1956,Baby Boomer,56,Bachelor,Single,91249.0,0,0,84,1324,27,119,71,108,27,1676,4,7,9,6,0,1,1,0,1,1,0,1
4994,2013-10-01,1943,Silent Gen,70,Master,Single,77598.0,0,0,53,1193,33,281,129,66,33,1735,3,7,5,13,1,0,0,0,0,1,0,0
7966,2013-01-08,1959,Baby Boomer,54,Bachelor,Single,80982.0,1,1,48,505,137,401,104,22,22,1191,5,11,5,11,3,0,0,0,0,0,1,0
3112,2013-09-05,1977,Gen X,36,Master,Married,22701.0,1,0,2,2,4,9,0,4,5,24,5,1,0,3,1,0,0,0,0,0,0,0
2181,2013-06-23,1970,Gen X,43,Bachelor,Married,70617.0,0,0,45,353,61,753,40,46,27,1280,2,3,3,7,1,0,0,0,0,0,0,0
1867,2012-11-13,1957,Baby Boomer,55,Bachelor,Single,64849.0,0,0,42,652,48,350,94,84,108,1336,5,9,3,6,1,0,0,0,0,0,0,1
1518,2013-06-17,1965,Gen X,48,Master,Married,62694.0,1,1,29,379,6,157,25,91,91,749,7,9,3,7,5,0,0,0,0,0,0,0
